mu10,mu01,p,theta,sources,k,opt_set,opt,avg,worst,greedy_set,greedy_score,closeness_set,closeness_score
0.12984247862807552,0.1604126459655777,0.8098364652358279,0.9471284879985873,"[93, 581, 2843, 2554, 2054, 648, 3763, 1165]",4,"Set([581, 2554, 2054, 1165])",0.0882604070929851,0.0645557316511875,0.04463347412754426,"Set([581, 2554, 2054, 1165])",0.0882604070929851,"Set([581, 2843, 2054, 1165])",0.08443121456976677
0.12984247862807552,0.1604126459655777,0.8098364652358279,0.9471284879985873,"[93, 581, 2843, 2554, 2054, 648, 3763, 1165]",5,"Set([581, 2843, 2554, 2054, 1165])",0.1140105165825066,0.08831331256965594,0.06380598251957004,"Set([581, 2554, 2054, 2843, 1165])",0.1140105165825066,"Set([581, 2843, 2054, 648, 1165])",0.10466047823464009
0.12984247862807552,0.1604126459655777,0.8098364652358279,0.9471284879985873,"[93, 581, 2843, 2554, 2054, 648, 3763, 1165]",6,"Set([93, 581, 2843, 2554, 2054, 1165])",0.1375026664039648,0.11531214248694523,0.09291906848246234,"Set([93, 581, 2554, 2054, 2843, 1165])",0.1375026664039648,"Set([581, 2843, 2054, 2554, 648, 1165])",0.1350573759608833
0.12984247862807552,0.1604126459655777,0.8098364652358279,0.9471284879985873,"[93, 581, 2843, 2554, 2054, 648, 3763, 1165]",7,"Set([93, 581, 2843, 2554, 2054, 648, 1165])",0.16104006525135695,0.14598116237582648,0.12767327756893143,"Set([93, 581, 2554, 2054, 2843, 648, 1165])",0.16104006525135695,"Set([93, 581, 2843, 2054, 2554, 648, 1165])",0.16104006525135695
0.185306636396287,0.1436113079926733,0.7887026381184685,0.8673218181872915,"[3721, 1704, 2340, 2785, 2017, 2068, 3423, 1230]",2,"Set([1704, 1230])",0.04970023036017357,0.034762967026103354,0.025044155808696567,"Set([1704, 1230])",0.04970023036017357,"Set([1704, 1230])",0.04970023036017357
0.185306636396287,0.1436113079926733,0.7887026381184685,0.8673218181872915,"[3721, 1704, 2340, 2785, 2017, 2068, 3423, 1230]",3,"Set([1704, 3423, 1230])",0.07260582215816902,0.05504064705625163,0.04126900972268055,"Set([1704, 3423, 1230])",0.07260582215816902,"Set([1704, 3423, 1230])",0.07260582215816902
0.185306636396287,0.1436113079926733,0.7887026381184685,0.8673218181872915,"[3721, 1704, 2340, 2785, 2017, 2068, 3423, 1230]",4,"Set([1704, 2785, 3423, 1230])",0.09934280328185352,0.0772403078818635,0.05998462977271701,"Set([1704, 2785, 3423, 1230])",0.09934280328185352,"Set([1704, 2785, 3423, 1230])",0.09934280328185352
0.185306636396287,0.1436113079926733,0.7887026381184685,0.8673218181872915,"[3721, 1704, 2340, 2785, 2017, 2068, 3423, 1230]",5,"Set([1704, 2340, 2785, 3423, 1230])",0.12223642282039904,0.10161820668843939,0.08373234170041666,"Set([1704, 2340, 2785, 3423, 1230])",0.12223642282039904,"Set([1704, 2340, 2785, 3423, 1230])",0.12223642282039904
0.185306636396287,0.1436113079926733,0.7887026381184685,0.8673218181872915,"[3721, 1704, 2340, 2785, 2017, 2068, 3423, 1230]",6,"Set([1704, 2340, 2785, 2068, 3423, 1230])",0.14414646538083775,0.12806648591861375,0.11365209294447065,"Set([1704, 2340, 2785, 2068, 3423, 1230])",0.14414646538083775,"Set([1704, 2340, 2785, 2068, 3423, 1230])",0.14414646538083775
0.185306636396287,0.1436113079926733,0.7887026381184685,0.8673218181872915,"[3721, 1704, 2340, 2785, 2017, 2068, 3423, 1230]",7,"Set([1704, 2340, 2785, 2017, 2068, 3423, 1230])",0.17008010847583077,0.15646433010084865,0.14640110451316568,"Set([1704, 2340, 2785, 2017, 2068, 3423, 1230])",0.17008010847583077,"Set([1704, 2340, 2785, 2017, 2068, 3423, 1230])",0.17008010847583077
0.0920222198248753,0.169327944986369,0.9551756414296009,0.779059266629406,"[405, 1214, 1900, 238, 3455, 706]",2,"Set([1214, 1900])",0.16528257719471418,0.1146411297228231,0.07078363690575606,"Set([1214, 1900])",0.16528257719471418,"Set([1214, 1900])",0.16528257719471418
0.0920222198248753,0.169327944986369,0.9551756414296009,0.779059266629406,"[405, 1214, 1900, 238, 3455, 706]",3,"Set([405, 1214, 1900])",0.2513886231662501,0.18769429572721927,0.1310366779614731,"Set([405, 1214, 1900])",0.2513886231662501,"Set([405, 1214, 1900])",0.2513886231662501
0.0920222198248753,0.169327944986369,0.9551756414296009,0.779059266629406,"[405, 1214, 1900, 238, 3455, 706]",4,"Set([405, 1214, 1900, 3455])",0.32521627847190016,0.2677397187863445,0.21107742109859184,"Set([405, 1214, 1900, 3455])",0.32521627847190016,"Set([405, 1214, 1900, 238])",0.32420182062339664
0.0920222198248753,0.169327944986369,0.9551756414296009,0.779059266629406,"[405, 1214, 1900, 238, 3455, 706]",5,"Set([405, 1214, 1900, 238, 3455])",0.3966554552371796,0.35016130839865584,0.31998284135200517,"Set([405, 1214, 1900, 3455, 238])",0.3966554552371796,"Set([405, 1214, 1900, 238, 3455])",0.3966554552371796
0.11342149506293825,0.17103495098729155,0.7553495396046465,0.875945726740351,"[2067, 495, 2401, 2654, 3687, 2474, 257]",2,"Set([2654, 2474])",0.045935116109164564,0.03833717902947648,0.03287257351391659,"Set([2654, 2474])",0.045935116109164564,"Set([495, 2654])",0.045645222248754114
0.11342149506293825,0.17103495098729155,0.7553495396046465,0.875945726740351,"[2067, 495, 2401, 2654, 3687, 2474, 257]",3,"Set([2401, 2654, 2474])",0.07245188821998128,0.06135406764968828,0.05254255958764886,"Set([2401, 2654, 2474])",0.07245188821998128,"Set([495, 2654, 257])",0.06720815402946045
0.11342149506293825,0.17103495098729155,0.7553495396046465,0.875945726740351,"[2067, 495, 2401, 2654, 3687, 2474, 257]",4,"Set([2067, 2401, 2654, 2474])",0.10143196085888262,0.08673619682540291,0.07566440373110395,"Set([2067, 2401, 2654, 2474])",0.10143196085888262,"Set([495, 2654, 2474, 257])",0.09364842537496587
0.11342149506293825,0.17103495098729155,0.7553495396046465,0.875945726740351,"[2067, 495, 2401, 2654, 3687, 2474, 257]",5,"Set([2067, 495, 2401, 2654, 2474])",0.12794266265544552,0.11443013058624271,0.10239144265666245,"Set([2067, 495, 2401, 2654, 2474])",0.12794266265544552,"Set([495, 2401, 2654, 2474, 257])",0.12265645344066856
0.11342149506293825,0.17103495098729155,0.7553495396046465,0.875945726740351,"[2067, 495, 2401, 2654, 3687, 2474, 257]",6,"Set([2067, 495, 2401, 2654, 2474, 257])",0.15370633825208946,0.14411829371122759,0.1322463199052596,"Set([2067, 495, 2401, 2654, 2474, 257])",0.15370633825208946,"Set([2067, 495, 2401, 2654, 2474, 257])",0.15370633825208946
0.24090336951940522,0.23602496342584225,0.5253454945319783,0.5141233566819963,"[991, 3953, 3515, 2631, 3352, 1404, 2525]",2,"Set([2631, 991])",0.020328049541965876,0.01308791912544918,0.007233844754967467,"Set([2631, 991])",0.020328049541965876,"Set([991, 1404])",0.01760356355687387
0.24090336951940522,0.23602496342584225,0.5253454945319783,0.5141233566819963,"[991, 3953, 3515, 2631, 3352, 1404, 2525]",3,"Set([2631, 991, 3352])",0.027291231866822474,0.019599270207795658,0.011865477349948916,"Set([2631, 991, 3352])",0.027291231866822474,"Set([991, 1404, 3352])",0.02484230040885438
0.24090336951940522,0.23602496342584225,0.5253454945319783,0.5141233566819963,"[991, 3953, 3515, 2631, 3352, 1404, 2525]",4,"Set([2631, 991, 3352, 1404])",0.03417300681855284,0.02624829606031916,0.018299837322349743,"Set([2631, 991, 3352, 1404])",0.03417300681855284,"Set([2631, 991, 1404, 3352])",0.03417300681855284
0.24090336951940522,0.23602496342584225,0.5253454945319783,0.5141233566819963,"[991, 3953, 3515, 2631, 3352, 1404, 2525]",5,"Set([2631, 991, 3352, 1404, 2525])",0.03861460109271925,0.03269124933744952,0.025609578248602105,"Set([2631, 991, 3352, 1404, 2525])",0.03861460109271925,"Set([2631, 991, 1404, 3352, 2525])",0.03861460109271925
0.24090336951940522,0.23602496342584225,0.5253454945319783,0.5141233566819963,"[991, 3953, 3515, 2631, 3352, 1404, 2525]",6,"Set([2631, 991, 3352, 1404, 2525, 3515])",0.04272399809693517,0.039309040433231794,0.03550538437068984,"Set([2631, 991, 3352, 1404, 2525, 3515])",0.04272399809693517,"Set([2631, 991, 1404, 3352, 2525, 3515])",0.04272399809693517
0.03712202339951118,0.09985828807765332,0.6627180543148091,0.7744375647217443,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",2,"Set([1456, 1526])",0.15910764755941276,0.12187991949645245,0.06761423159817725,"Set([1456, 1526])",0.15910764755941276,"Set([1456, 1526])",0.15910764755941276
0.03712202339951118,0.09985828807765332,0.6627180543148091,0.7744375647217443,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",3,"Set([1456, 1526, 1709])",0.25087651578227554,0.1924156962995371,0.13300372002413885,"Set([1456, 1526, 1709])",0.25087651578227554,"Set([1456, 1526, 1709])",0.25087651578227554
0.03712202339951118,0.09985828807765332,0.6627180543148091,0.7744375647217443,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",4,"Set([1456, 1526, 2141, 1709])",0.3314314499514438,0.26617323035910595,0.20923176704212731,"Set([1456, 1526, 2141, 1709])",0.3314314499514438,"Set([1456, 1526, 2735, 1709])",0.32844634843621434
0.03712202339951118,0.09985828807765332,0.6627180543148091,0.7744375647217443,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",5,"Set([1456, 1526, 2141, 2735, 1709])",0.4064535739577818,0.3407017338122191,0.2996378826054774,"Set([1456, 1526, 2141, 2735, 1709])",0.4064535739577818,"Set([1456, 1526, 2735, 2141, 1709])",0.4064535739577818
0.03712202339951118,0.09985828807765332,0.6627180543148091,0.7744375647217443,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",6,"Set([3832, 1456, 1526, 2141, 2735, 1709])",0.4591397950058838,0.4136681153491765,0.39541239268702866,"Set([1456, 3832, 1526, 2141, 2735, 1709])",0.4591397950058838,"Set([1456, 3832, 1526, 2735, 2141, 1709])",0.4591397950058838
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[2095, 432, 1072, 3209, 2784, 4013, 1386]",2,"Set([1386, 1072])",0.047826929333211976,0.033991257941054905,0.01969499519078266,"Set([1386, 1072])",0.047826929333211976,"Set([1386, 1072])",0.047826929333211976
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[2095, 432, 1072, 3209, 2784, 4013, 1386]",3,"Set([1386, 432, 1072])",0.13855265206321754,0.09551689306108338,0.06009766662797822,"Set([1386, 432, 1072])",0.13855265206321754,"Set([1386, 432, 1072])",0.13855265206321754
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[2095, 432, 1072, 3209, 2784, 4013, 1386]",4,"Set([1386, 3209, 2784, 1072])",0.29655689131684726,0.2164218946840533,0.15722857762996623,"Set([1386, 432, 2784, 1072])",0.2947633467968055,"Set([1386, 432, 2784, 1072])",0.2947633467968055
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[2095, 432, 1072, 3209, 2784, 4013, 1386]",5,"Set([1386, 3209, 432, 2784, 1072])",0.4884490109452402,0.39209074370696034,0.32578788773379097,"Set([1386, 3209, 432, 2784, 1072])",0.4884490109452402,"Set([1386, 3209, 432, 2784, 1072])",0.4884490109452402
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[2095, 432, 1072, 3209, 2784, 4013, 1386]",6,"Set([1386, 3209, 432, 2095, 2784, 1072])",0.6583788028916617,0.5802045555686373,0.5507472703320476,"Set([1386, 3209, 432, 2095, 2784, 1072])",0.6583788028916617,"Set([1386, 3209, 432, 2095, 2784, 1072])",0.6583788028916617
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",2,"Set([1081, 950])",0.05751992726216981,0.040719894541083344,0.01848088244505841,"Set([1081, 950])",0.05751992726216981,"Set([1081, 950])",0.05751992726216981
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",3,"Set([1081, 950, 2650])",0.08647623029978846,0.06239877784369767,0.03589288433371152,"Set([1081, 950, 2650])",0.08647623029978846,"Set([1081, 950, 2650])",0.08647623029978846
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",4,"Set([1081, 950, 2065, 2650])",0.11661199519470822,0.08500273735612451,0.05498273819640942,"Set([1081, 950, 2065, 2650])",0.11661199519470822,"Set([1081, 950, 2650, 2975])",0.11197294024557736
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",5,"Set([1081, 950, 2065, 2650, 2975])",0.14339156262324992,0.10866614788086497,0.08035829524799742,"Set([1081, 950, 2065, 2650, 2975])",0.14339156262324992,"Set([1081, 3131, 950, 2650, 2975])",0.13714651985955928
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",6,"Set([1081, 3131, 950, 2065, 2650, 2975])",0.16823558688833828,0.1331022145180763,0.10669272737412139,"Set([1081, 3131, 950, 2065, 2650, 2975])",0.16823558688833828,"Set([1081, 3131, 950, 2065, 2650, 2975])",0.16823558688833828
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",7,"Set([1081, 21, 950, 3131, 2065, 2650, 2975])",0.1866306853801834,0.15844682892491851,0.13874633415442572,"Set([1081, 3131, 950, 21, 2065, 2650, 2975])",0.1866306853801834,"Set([1081, 3131, 950, 2065, 2650, 2975, 232])",0.18640892418569704
0.310569973822072,0.037176944148987645,0.621485959126528,0.5630677975487284,"[2975, 21, 2650, 950, 2065, 3131, 1081, 787, 232]",8,"Set([1081, 21, 950, 3131, 2065, 2650, 2975, 232])",0.20612346026213552,0.1845883444500959,0.17208155082886922,"Set([1081, 3131, 950, 21, 2065, 2650, 2975, 232])",0.20612346026213552,"Set([1081, 3131, 950, 21, 2065, 2650, 2975, 232])",0.20612346026213552
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[1889, 2173, 3090, 2151, 2654, 3931, 281]",2,"Set([3090, 1889])",0.04796440887866771,0.034803466165545145,0.027856490026807346,"Set([3090, 1889])",0.04796440887866771,"Set([2654, 1889])",0.042835753666343734
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[1889, 2173, 3090, 2151, 2654, 3931, 281]",3,"Set([3090, 2654, 1889])",0.1273352984369447,0.0983853609702266,0.07306719878591839,"Set([3090, 2654, 1889])",0.1273352984369447,"Set([3090, 2654, 1889])",0.1273352984369447
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[1889, 2173, 3090, 2151, 2654, 3931, 281]",4,"Set([3090, 2654, 281, 1889])",0.2659424173628242,0.22222001755687076,0.17817437448190543,"Set([3090, 2654, 281, 1889])",0.2659424173628242,"Set([3090, 2173, 2654, 1889])",0.2657308529831218
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[1889, 2173, 3090, 2151, 2654, 3931, 281]",5,"Set([3090, 2173, 2654, 1889, 2151])",0.4483754388812716,0.40130586999131124,0.3468915167417965,"Set([3090, 2173, 2654, 281, 1889])",0.44321591778674196,"Set([3090, 2173, 2654, 1889, 2151])",0.4483754388812716
0.03642243581439857,0.055441597228671084,0.9045333934190385,0.9852115368286217,"[1889, 2173, 3090, 2151, 2654, 3931, 281]",6,"Set([3090, 2173, 2654, 281, 1889, 2151])",0.6127516601006056,0.5920110095374673,0.5527841588529483,"Set([3090, 2173, 2654, 281, 1889, 2151])",0.6127516601006056,"Set([3090, 2173, 2654, 281, 1889, 2151])",0.6127516601006056
0.06822067708259076,0.19417872752560972,0.9942647886493778,0.6768084888189216,"[402, 3163, 2547, 1364, 3504, 2464, 3155, 2484]",2,"Set([1364, 2464])",0.16206876356979127,0.13151623544950636,0.10604997226807367,"Set([1364, 2464])",0.16206876356979127,"Set([1364, 2464])",0.16206876356979127
0.06822067708259076,0.19417872752560972,0.9942647886493778,0.6768084888189216,"[402, 3163, 2547, 1364, 3504, 2464, 3155, 2484]",3,"Set([1364, 2464, 3155])",0.25831838258534956,0.21613830691451663,0.17330397317719826,"Set([1364, 2464, 3155])",0.25831838258534956,"Set([1364, 2464, 3155])",0.25831838258534956
0.06822067708259076,0.19417872752560972,0.9942647886493778,0.6768084888189216,"[402, 3163, 2547, 1364, 3504, 2464, 3155, 2484]",4,"Set([3163, 1364, 2464, 3155])",0.35366713763297764,0.3066906530479146,0.2595484841867346,"Set([3163, 1364, 2464, 3155])",0.35366713763297764,"Set([3163, 1364, 2464, 3155])",0.35366713763297764
0.06822067708259076,0.19417872752560972,0.9942647886493778,0.6768084888189216,"[402, 3163, 2547, 1364, 3504, 2464, 3155, 2484]",5,"Set([3163, 1364, 2464, 3155, 2547])",0.4385286292513401,0.397350719664839,0.35689757398799826,"Set([3163, 1364, 2464, 3155, 2547])",0.4385286292513401,"Set([402, 3163, 1364, 2464, 3155])",0.4284393084821649
0.06822067708259076,0.19417872752560972,0.9942647886493778,0.6768084888189216,"[402, 3163, 2547, 1364, 3504, 2464, 3155, 2484]",6,"Set([3163, 1364, 3504, 2464, 3155, 2547])",0.5081964250743357,0.4828158971999895,0.452687926454233,"Set([3163, 1364, 3504, 2464, 3155, 2547])",0.5081964250743357,"Set([402, 3163, 1364, 2464, 3155, 2547])",0.507076993582359
0.06822067708259076,0.19417872752560972,0.9942647886493778,0.6768084888189216,"[402, 3163, 2547, 1364, 3504, 2464, 3155, 2484]",7,"Set([402, 3163, 1364, 3504, 2464, 3155, 2547])",0.5720455059353435,0.5600249028290234,0.541419826118635,"Set([402, 3163, 1364, 3504, 2464, 3155, 2547])",0.5720455059353435,"Set([402, 3163, 2484, 1364, 2464, 3155, 2547])",0.566631980767095
0.34396952976741174,0.24194590492680307,0.6385849465030218,0.6650830516145682,"[468, 1705, 2104, 3156, 1116, 1831, 1781]",2,"Set([1781, 2104])",0.010314159257468591,0.007096156730245281,0.0035521312869498667,"Set([1781, 2104])",0.010314159257468591,"Set([1781, 1831])",0.0075452682250298775
0.34396952976741174,0.24194590492680307,0.6385849465030218,0.6650830516145682,"[468, 1705, 2104, 3156, 1116, 1831, 1781]",3,"Set([1705, 1781, 2104])",0.013822653739557267,0.010672439406070258,0.007230309917782285,"Set([1705, 1781, 2104])",0.013822653739557267,"Set([1781, 1116, 1831])",0.01147340674985775
0.34396952976741174,0.24194590492680307,0.6385849465030218,0.6650830516145682,"[468, 1705, 2104, 3156, 1116, 1831, 1781]",4,"Set([1705, 1781, 1116, 2104])",0.01772362507265901,0.01431240478272711,0.010947972508248527,"Set([1705, 1781, 1116, 2104])",0.01772362507265901,"Set([1705, 1781, 1116, 1831])",0.015390950443215035
0.34396952976741174,0.24194590492680307,0.6385849465030218,0.6650830516145682,"[468, 1705, 2104, 3156, 1116, 1831, 1781]",5,"Set([1705, 1781, 1116, 2104, 1831])",0.021078497497800885,0.01789839638544023,0.014912515695107542,"Set([1705, 1781, 1116, 2104, 1831])",0.021078497497800885,"Set([1705, 1781, 3156, 1116, 1831])",0.018016500134961033
0.34396952976741174,0.24194590492680307,0.6385849465030218,0.6650830516145682,"[468, 1705, 2104, 3156, 1116, 1831, 1781]",6,"Set([1705, 3156, 1781, 1116, 2104, 1831])",0.02417131899707914,0.021587824660612646,0.019309559312953417,"Set([1705, 1781, 3156, 1116, 2104, 1831])",0.02417131899707914,"Set([1705, 1781, 3156, 1116, 468, 1831])",0.019309559312953417
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",2,"Set([1743, 1358])",0.08175740474974591,0.06272769999015003,0.043931999950080236,"Set([1743, 1358])",0.08175740474974591,"Set([1743, 1358])",0.08175740474974591
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",3,"Set([1743, 1358, 1760])",0.12358645864510154,0.09655507805421551,0.06841744224407553,"Set([1743, 1358, 1760])",0.12358645864510154,"Set([1743, 1358, 1760])",0.12358645864510154
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",4,"Set([2995, 1743, 1358, 1760])",0.16392821724962947,0.13159214576200207,0.10215766211086197,"Set([2995, 1743, 1358, 1760])",0.16392821724962947,"Set([1743, 1358, 472, 1760])",0.158174477795194
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",5,"Set([2995, 1743, 1358, 2274, 1760])",0.2013283594132208,0.16768247440270173,0.13785898441348565,"Set([2995, 1743, 1358, 2274, 1760])",0.2013283594132208,"Set([2995, 1743, 1358, 472, 1760])",0.19733407900698685
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",6,"Set([2995, 1743, 1358, 472, 1760, 2274])",0.2345229316529105,0.20449724933490965,0.1768929191326628,"Set([2995, 1743, 1358, 2274, 1760, 472])",0.2345229316529105,"Set([2995, 1743, 1358, 472, 1760, 2274])",0.2345229316529105
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",7,"Set([2995, 1743, 1358, 472, 1760, 2274, 2220])",0.2658835432797563,0.2414894595458115,0.21920310948056687,"Set([2995, 1743, 1358, 2274, 1760, 472, 2220])",0.2658835432797563,"Set([32, 2995, 1743, 1358, 472, 1760, 2274])",0.2617842606874233
0.1881458095592489,0.117063554686379,0.7364466098015973,0.5711462084492727,"[32, 2995, 2220, 1743, 1358, 472, 1760, 2274, 3888]",8,"Set([32, 2995, 1743, 1358, 472, 1760, 2274, 2220])",0.2917797351299038,0.27874181382957897,0.26802209335886557,"Set([32, 2995, 1743, 1358, 2274, 1760, 472, 2220])",0.2917797351299038,"Set([32, 2995, 1743, 1358, 472, 1760, 2274, 2220])",0.2917797351299038
0.10070931955186335,0.06372019199388676,0.6341537559934992,0.6915848098133677,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",2,"Set([1456, 1526])",0.11726623795282742,0.08950615595198717,0.048433378272741745,"Set([1456, 1526])",0.11726623795282742,"Set([1456, 1526])",0.11726623795282742
0.10070931955186335,0.06372019199388676,0.6341537559934992,0.6915848098133677,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",3,"Set([1456, 1526, 1709])",0.18842998754766715,0.1408456500992275,0.09616669157305224,"Set([1456, 1526, 1709])",0.18842998754766715,"Set([1456, 1526, 1709])",0.18842998754766715
0.10070931955186335,0.06372019199388676,0.6341537559934992,0.6915848098133677,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",4,"Set([1456, 1526, 2141, 1709])",0.2503049221472188,0.19552271827477208,0.1510789726146553,"Set([1456, 1526, 2141, 1709])",0.2503049221472188,"Set([1456, 1526, 2735, 1709])",0.2499014076277739
0.10070931955186335,0.06372019199388676,0.6341537559934992,0.6915848098133677,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",5,"Set([1456, 1526, 2141, 2735, 1709])",0.3139268855877682,0.25353235472663044,0.218499880056384,"Set([1456, 1526, 2141, 2735, 1709])",0.3139268855877682,"Set([1456, 1526, 2735, 2141, 1709])",0.3139268855877682
0.10070931955186335,0.06372019199388676,0.6341537559934992,0.6915848098133677,"[3832, 1456, 1526, 845, 2141, 2735, 1709]",6,"Set([3832, 1456, 1526, 2141, 2735, 1709])",0.356659657023105,0.3137051301403612,0.29420450368594264,"Set([1456, 3832, 1526, 2141, 2735, 1709])",0.356659657023105,"Set([1456, 3832, 1526, 2735, 2141, 1709])",0.356659657023105
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",2,"Set([1021, 1565])",0.14481046915885143,0.11283946450859962,0.09170248433284589,"Set([1021, 1565])",0.14481046915885143,"Set([1021, 1565])",0.14481046915885143
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",3,"Set([3347, 1021, 1565])",0.24803892529026628,0.19777282129401938,0.16291678597960346,"Set([3347, 1021, 1565])",0.24803892529026628,"Set([1021, 1565, 450])",0.2443403926352954
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",4,"Set([3347, 2753, 1021, 1565])",0.3708810086250456,0.3011035654224666,0.24477920653886653,"Set([3347, 2753, 1021, 1565])",0.3708810086250456,"Set([2753, 1021, 1565, 450])",0.364300864801704
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",5,"Set([3347, 2753, 1021, 1565, 450])",0.4890472121429316,0.4177781053966883,0.35358458346824484,"Set([3347, 2753, 1021, 1565, 450])",0.4890472121429316,"Set([3347, 2753, 1021, 1565, 450])",0.4890472121429316
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",6,"Set([83, 3347, 2753, 1021, 1565, 450])",0.589948414111048,0.5373349842210238,0.47465243601568025,"Set([3347, 83, 2753, 1021, 1565, 450])",0.589948414111048,"Set([3347, 83, 2753, 1021, 1565, 450])",0.589948414111048
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",7,"Set([83, 3347, 2753, 1021, 3892, 1565, 450])",0.6773986853702825,0.6479027069071317,0.601607228757914,"Set([3347, 83, 2753, 1021, 3892, 1565, 450])",0.6773986853702825,"Set([3347, 83, 2753, 1021, 153, 1565, 450])",0.6716825573226365
0.10284531097870611,0.049903883888986124,0.8774804088111171,0.512948844001951,"[83, 3347, 2753, 3892, 3669, 153, 1021, 1565, 450]",8,"Set([3347, 450, 2753, 3669, 153, 3892, 1021, 1565])",0.7478198747090218,0.738543048042859,0.7243870195991011,"Set([3347, 83, 2753, 3669, 1021, 3892, 1565, 450])",0.7477794306226276,"Set([3347, 83, 2753, 3892, 1021, 153, 1565, 450])",0.7475852195149464
0.12896261909475956,0.010152656787798997,0.9176714936867031,0.7269953134761056,"[3534, 117, 3848, 1942, 3813, 3295, 2485, 2443]",2,"Set([1942, 3295])",0.07866190611389079,0.0629199556230884,0.05389405609695008,"Set([1942, 3295])",0.07866190611389079,"Set([1942, 3295])",0.07866190611389079
0.12896261909475956,0.010152656787798997,0.9176714936867031,0.7269953134761056,"[3534, 117, 3848, 1942, 3813, 3295, 2485, 2443]",3,"Set([1942, 3295, 2485])",0.1559258718449661,0.12429999469872718,0.10712759651151504,"Set([1942, 3295, 2485])",0.1559258718449661,"Set([1942, 3295, 2485])",0.1559258718449661
0.12896261909475956,0.010152656787798997,0.9176714936867031,0.7269953134761056,"[3534, 117, 3848, 1942, 3813, 3295, 2485, 2443]",4,"Set([1942, 3295, 2485, 2443])",0.27640203084731985,0.21685174364782453,0.18955544093006216,"Set([1942, 3295, 2485, 2443])",0.27640203084731985,"Set([117, 1942, 3295, 2485])",0.26892095195804944
